method,model_name,task_name,train_subset_size,num_train_epochs,seed,accuracy,learning_rate,batch_size,max_length,lora_r,lora_alpha,warmup_ratio,bf16,elapsed_seconds,total_parameters,trainable_parameters,trainable_percentage
full_ft,roberta-base,sst2,80,5,17,0.4908256880733945,2e-05,16,128,,,0.1,True,0.7,124647170,124647170,100.0
full_ft,roberta-base,sst2,80,5,23,0.4908256880733945,2e-05,16,128,,,0.1,True,0.8,124647170,124647170,100.0
full_ft,roberta-base,sst2,320,5,11,0.4782110091743119,2e-05,16,128,,,0.1,True,2.2,124647170,124647170,100.0
full_ft,roberta-base,sst2,320,5,17,0.5103211009174312,2e-05,16,128,,,0.1,True,2.2,124647170,124647170,100.0
full_ft,roberta-base,sst2,320,5,23,0.5068807339449541,2e-05,16,128,,,0.1,True,2.4,124647170,124647170,100.0
full_ft,roberta-base,sst2,1280,5,11,0.5091743119266054,2e-05,16,128,,,0.1,True,9.6,124647170,124647170,100.0
full_ft,roberta-base,sst2,1280,5,17,0.5091743119266054,2e-05,16,128,,,0.1,True,8.4,124647170,124647170,100.0
full_ft,roberta-base,sst2,1280,5,23,0.5091743119266054,2e-05,16,128,,,0.1,True,8.9,124647170,124647170,100.0
full_ft,roberta-base,sst2,80,10,11,0.4908256880733945,2e-05,16,128,,,0.1,True,1.3,124647170,124647170,100.0
full_ft,roberta-base,sst2,80,10,17,0.4908256880733945,2e-05,16,128,,,0.1,True,1.3,124647170,124647170,100.0
full_ft,roberta-base,sst2,80,10,23,0.4908256880733945,2e-05,16,128,,,0.1,True,1.3,124647170,124647170,100.0
full_ft,roberta-base,sst2,320,10,11,0.5091743119266054,2e-05,16,128,,,0.1,True,5.2,124647170,124647170,100.0
full_ft,roberta-base,sst2,320,10,17,0.5091743119266054,2e-05,16,128,,,0.1,True,4.3,124647170,124647170,100.0
full_ft,roberta-base,sst2,320,10,23,0.5091743119266054,2e-05,16,128,,,0.1,True,4.5,124647170,124647170,100.0
full_ft,roberta-base,sst2,1280,10,11,0.8830275229357798,2e-05,16,128,,,0.1,True,19.4,124647170,124647170,100.0
full_ft,roberta-base,sst2,1280,10,17,0.8795871559633027,2e-05,16,128,,,0.1,True,16.5,124647170,124647170,100.0
full_ft,roberta-base,sst2,1280,10,23,0.8543577981651376,2e-05,16,128,,,0.1,True,17.4,124647170,124647170,100.0
ia3,roberta-base,sst2,80,1,11,0.5091743119266054,0.0002,16,128,,,0.1,True,0.4,125266948,619778,0.4948
ia3,roberta-base,sst2,80,1,17,0.4908256880733945,0.0002,16,128,,,0.1,True,0.3,125266948,619778,0.4948
ia3,roberta-base,sst2,80,1,23,0.5091743119266054,0.0002,16,128,,,0.1,True,0.4,125266948,619778,0.4948
ia3,roberta-base,sst2,320,1,11,0.5091743119266054,0.0002,16,128,,,0.1,True,0.7,125266948,619778,0.4948
ia3,roberta-base,sst2,320,1,17,0.5091743119266054,0.0002,16,128,,,0.1,True,0.8,125266948,619778,0.4948
ia3,roberta-base,sst2,320,1,23,0.5091743119266054,0.0002,16,128,,,0.1,True,0.6,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,1,11,0.5091743119266054,0.0002,16,128,,,0.1,True,1.7,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,1,17,0.5091743119266054,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,1,23,0.5091743119266054,0.0002,16,128,,,0.1,True,1.9,125266948,619778,0.4948
ia3,roberta-base,sst2,80,2,11,0.5091743119266054,0.0002,16,128,,,0.1,True,0.5,125266948,619778,0.4948
ia3,roberta-base,sst2,80,2,17,0.5091743119266054,0.0002,16,128,,,0.1,True,0.5,125266948,619778,0.4948
ia3,roberta-base,sst2,80,2,23,0.5091743119266054,0.0002,16,128,,,0.1,True,0.4,125266948,619778,0.4948
ia3,roberta-base,sst2,320,2,11,0.5091743119266054,0.0002,16,128,,,0.1,True,1.2,125266948,619778,0.4948
ia3,roberta-base,sst2,320,2,17,0.5091743119266054,0.0002,16,128,,,0.1,True,1.0,125266948,619778,0.4948
ia3,roberta-base,sst2,320,2,23,0.5091743119266054,0.0002,16,128,,,0.1,True,1.0,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,2,11,0.5091743119266054,0.0002,16,128,,,0.1,True,3.1,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,2,17,0.5091743119266054,0.0002,16,128,,,0.1,True,3.1,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,2,23,0.5091743119266054,0.0002,16,128,,,0.1,True,3.9,125266948,619778,0.4948
ia3,roberta-base,sst2,80,5,11,0.5091743119266054,0.0002,16,128,,,0.1,True,0.7,125266948,619778,0.4948
ia3,roberta-base,sst2,80,5,17,0.5091743119266054,0.0002,16,128,,,0.1,True,0.9,125266948,619778,0.4948
ia3,roberta-base,sst2,80,5,23,0.5091743119266054,0.0002,16,128,,,0.1,True,0.7,125266948,619778,0.4948
ia3,roberta-base,sst2,320,5,11,0.5091743119266054,0.0002,16,128,,,0.1,True,2.1,125266948,619778,0.4948
ia3,roberta-base,sst2,320,5,17,0.5091743119266054,0.0002,16,128,,,0.1,True,2.2,125266948,619778,0.4948
ia3,roberta-base,sst2,320,5,23,0.5091743119266054,0.0002,16,128,,,0.1,True,2.8,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,5,11,0.5091743119266054,0.0002,16,128,,,0.1,True,7.6,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,5,17,0.5378440366972477,0.0002,16,128,,,0.1,True,8.1,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,5,23,0.5103211009174312,0.0002,16,128,,,0.1,True,7.3,125266948,619778,0.4948
ia3,roberta-base,sst2,80,10,11,0.5091743119266054,0.0002,16,128,,,0.1,True,1.4,125266948,619778,0.4948
ia3,roberta-base,sst2,80,10,17,0.5091743119266054,0.0002,16,128,,,0.1,True,1.2,125266948,619778,0.4948
ia3,roberta-base,sst2,80,10,23,0.5091743119266054,0.0002,16,128,,,0.1,True,1.2,125266948,619778,0.4948
ia3,roberta-base,sst2,320,10,11,0.5091743119266054,0.0002,16,128,,,0.1,True,3.9,125266948,619778,0.4948
ia3,roberta-base,sst2,320,10,17,0.5091743119266054,0.0002,16,128,,,0.1,True,4.1,125266948,619778,0.4948
ia3,roberta-base,sst2,320,10,23,0.5091743119266054,0.0002,16,128,,,0.1,True,4.0,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,10,11,0.7981651376146789,0.0002,16,128,,,0.1,True,14.8,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,10,17,0.8314220183486238,0.0002,16,128,,,0.1,True,16.8,125266948,619778,0.4948
ia3,roberta-base,sst2,1280,10,23,0.805045871559633,0.0002,16,128,,,0.1,True,15.2,125266948,619778,0.4948
lora,roberta-base,sst2,80,1,11,0.4908256880733945,0.0002,16,128,8,16,0.1,True,0.4,125534212,887042,0.7066
lora,roberta-base,sst2,80,1,17,0.4896788990825688,0.0002,16,128,8,16,0.1,True,0.4,125534212,887042,0.7066
lora,roberta-base,sst2,80,1,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.4,125534212,887042,0.7066
lora,roberta-base,sst2,320,1,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,sst2,320,1,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,sst2,320,1,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,sst2,1280,1,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.9,125534212,887042,0.7066
lora,roberta-base,sst2,1280,1,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,2.3,125534212,887042,0.7066
lora,roberta-base,sst2,1280,1,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,2.2,125534212,887042,0.7066
lora,roberta-base,sst2,80,2,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.7,125534212,887042,0.7066
lora,roberta-base,sst2,80,2,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.5,125534212,887042,0.7066
lora,roberta-base,sst2,80,2,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.5,125534212,887042,0.7066
lora,roberta-base,sst2,320,2,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.3,125534212,887042,0.7066
lora,roberta-base,sst2,320,2,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.3,125534212,887042,0.7066
lora,roberta-base,sst2,320,2,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.1,125534212,887042,0.7066
lora,roberta-base,sst2,1280,2,11,0.8658256880733946,0.0002,16,128,8,16,0.1,True,3.8,125534212,887042,0.7066
lora,roberta-base,sst2,1280,2,17,0.8772935779816514,0.0002,16,128,8,16,0.1,True,3.5,125534212,887042,0.7066
lora,roberta-base,sst2,1280,2,23,0.838302752293578,0.0002,16,128,8,16,0.1,True,3.8,125534212,887042,0.7066
lora,roberta-base,sst2,80,5,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.8,125534212,887042,0.7066
lora,roberta-base,sst2,80,5,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.8,125534212,887042,0.7066
lora,roberta-base,sst2,80,5,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.9,125534212,887042,0.7066
lora,roberta-base,sst2,320,5,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,2.3,125534212,887042,0.7066
lora,roberta-base,sst2,320,5,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,2.3,125534212,887042,0.7066
lora,roberta-base,sst2,320,5,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,2.5,125534212,887042,0.7066
lora,roberta-base,sst2,1280,5,11,0.9048165137614679,0.0002,16,128,8,16,0.1,True,9.4,125534212,887042,0.7066
lora,roberta-base,sst2,1280,5,17,0.9013761467889908,0.0002,16,128,8,16,0.1,True,8.5,125534212,887042,0.7066
lora,roberta-base,sst2,1280,5,23,0.8830275229357798,0.0002,16,128,8,16,0.1,True,8.4,125534212,887042,0.7066
lora,roberta-base,sst2,80,10,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.3,125534212,887042,0.7066
lora,roberta-base,sst2,80,10,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.3,125534212,887042,0.7066
lora,roberta-base,sst2,80,10,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.3,125534212,887042,0.7066
lora,roberta-base,sst2,320,10,11,0.8738532110091743,0.0002,16,128,8,16,0.1,True,4.7,125534212,887042,0.7066
lora,roberta-base,sst2,320,10,17,0.8864678899082569,0.0002,16,128,8,16,0.1,True,4.3,125534212,887042,0.7066
lora,roberta-base,sst2,320,10,23,0.8532110091743119,0.0002,16,128,8,16,0.1,True,4.3,125534212,887042,0.7066
lora,roberta-base,sst2,1280,10,11,0.9071100917431193,0.0002,16,128,8,16,0.1,True,17.8,125534212,887042,0.7066
lora,roberta-base,sst2,1280,10,17,0.9105504587155964,0.0002,16,128,8,16,0.1,True,17.2,125534212,887042,0.7066
lora,roberta-base,sst2,1280,10,23,0.911697247706422,0.0002,16,128,8,16,0.1,True,16.4,125534212,887042,0.7066
